INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ACCEPT:verdict	ACCEPT:comment
И, не изнемогши в вере, он не помышлял, что <mark>тело</mark> его, почти столетнего, уже омертвело, и утроба Саррина в омертвении;	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4aa43ccc46e3aedfa1b	674ff6bb-d665-46f1-847e-37497a09d697	00019a3cbe--6117e4aa43ccc46e3aedfa1b	9768f0f6864e5b255ce71f6ee1f31b37	APPROVED	+	
Вот главные приставники над <mark>работами</mark> Соломоновыми: управлявших народом, который производил работы, было пятьсот пятьдесят.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4aa43ccc46e3aedfa1b	6b0eb87a-b7d9-44be-82ad-faebf1f86f8c	00019a3cbe--6117e4aa43ccc46e3aedfa1b	9768f0f6864e5b255ce71f6ee1f31b37	APPROVED	+	
щиплют зелень подле кустов, и ягоды <mark>можжевельника</mark> – хлеб их.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4aa43ccc46e3aedfa1b	741f4fb6-cce2-4ef9-9db9-8cd4ddcbee1c	00019a3cbe--6117e4aa43ccc46e3aedfa1b	9768f0f6864e5b255ce71f6ee1f31b37	APPROVED	+	
Ибо то самое, что вы опечалились ради Бога, смотрите, какое произвело в вас усердие, какие <mark>извинения</mark>, какое негодование на виновного , какой страх, какое желание, какую ревность, какое взыскание! По всему вы показали себя чистыми в этом деле.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4aa43ccc46e3aedfa1b	c99abeaf-e0b1-4e08-ab50-cce13a9c1525	00019a3cbe--6117e4aa43ccc46e3aedfa1b	9768f0f6864e5b255ce71f6ee1f31b37	APPROVED	+	
Еще: ты знаешь, что сделал мне Иоав, сын Саруин, как поступил он с двумя <mark>вождями</mark> войска Израильского, с Авениром, сыном Нировым, и Амессаем, сыном Иеферовым, как он умертвил их и пролил кровь бранную во время мира, обагрив кровью бранною пояс на чреслах своих и обувь на ногах своих:	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4aa43ccc46e3aedfa1b	427c07a2-4b3a-46ff-96ff-362afa0a8c60	00019a3cbe--6117e4aa43ccc46e3aedfa1b	9768f0f6864e5b255ce71f6ee1f31b37	APPROVED	+	
И останутся у него, как бывает при обивании маслин, две-три ягоды на самой <mark>вершине</mark>, или четыре-пять на плодоносных ветвях, говорит Господь, Бог Израилев.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4aa43ccc46e3aedfa1b	d5d389f0-da0e-49e2-a29e-ab0a07aa94b1	00019a3cbe--6117e4aa43ccc46e3aedfa1b	9768f0f6864e5b255ce71f6ee1f31b37	APPROVED	+	
											
Наготы дочери сына твоего или дочери дочери твоей, не открывай <mark>наготы</mark> их, ибо они твоя нагота.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4aa674c2427717f5773	7968ce27-9d63-4447-b17e-d955374b21f5	00019a3cbe--6117e4aa674c2427717f5773	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
Поразит тебя Господь чахлостью, горячкою, лихорадкою, <mark>воспалением</mark>, засухою, палящим ветром и ржавчиною, и они будут преследовать тебя, доколе не погибнешь.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4aa674c2427717f5773	843ef090-8f07-45ea-a241-c7567ba121c5	00019a3cbe--6117e4aa674c2427717f5773	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
а найдя, созовет подруг и <mark>соседок</mark> и скажет: порадуйтесь со мною: я нашла потерянную драхму.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4aa674c2427717f5773	5577a9c0-018b-46db-9372-27b1819bb82d	00019a3cbe--6117e4aa674c2427717f5773	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
И Мааху, мать свою, царь Аса лишил царского <mark>достоинства</mark> за то, что она сделала истукан для дубравы. И ниспроверг Аса истукан ее,и изрубил в куски, и сжег на долине Кедрона.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4aa674c2427717f5773	d518d551-7afd-4797-b380-ee738fd3f989	00019a3cbe--6117e4aa674c2427717f5773	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
опять будет слышен голос радости и голос веселья, голос жениха и голос невесты, голос говорящих: „славьте Господа Саваофа, ибо благ Господь, ибо вовек милость Его', и голос приносящих жертву благодарения в доме Господнем; ибо Я возвращу плененных сей земли в прежнее <mark>состояние</mark>, говорит Господь.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4aa674c2427717f5773	11b0cb51-eb30-46e6-9c30-14ed0f5c5b78	00019a3cbe--6117e4aa674c2427717f5773	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
Я накажу <mark>мир</mark> за зло, и нечестивых – за беззакония их, и положу конец высокоумию гордых, и уничижу надменность притеснителей;	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4aa674c2427717f5773	edb6eab7-754c-4696-93f8-f3372fda8c93	00019a3cbe--6117e4aa674c2427717f5773	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
Рувим, <mark>Симеон</mark>, Левий и Иуда,	4				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4aa674c2427717f5773	a1f28e9b-5130-4dd4-8e42-5ca686782d2d	00019a3cbe--6117e4aa674c2427717f5773	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
Войдешь во гроб в <mark>зрелости</mark>, как укладываются снопы пшеницы в свое время.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4aa674c2427717f5773	ad1b160f-2026-4358-a0b7-f041deff8b26	00019a3cbe--6117e4aa674c2427717f5773	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
потому что, как сбивание молока производит масло, <mark>толчок</mark> в нос производит кровь, так и возбуждение гнева производит ссору.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4aa674c2427717f5773	d553b803-cdd9-4377-ae70-f9202b461263	00019a3cbe--6117e4aa674c2427717f5773	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
Сидевшие в засаде тотчас встали с места своего и побежали, как скоро он простер руку свою, вошли в город и взяли его и тотчас зажгли город <mark>огнем</mark>.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4aa674c2427717f5773	2a5ab989-2c5b-4605-ba71-42017a633a3e	00019a3cbe--6117e4aa674c2427717f5773	4e7468a659e5f22f6eff8ef019c6cb7b	APPROVED	+	
											
Скажи: так говорит Господь: и будут повержены трупы людей, как навоз на поле и как <mark>снопы</mark> позади жнеца, и некому будет собрать их.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4abe3f3985c7bbb3e44	a0fe973f-96e5-4074-b360-ae758899dbd3	00019a3cbe--6117e4abe3f3985c7bbb3e44	192232790a14905b20ad0e41342c9652	APPROVED	+	
Некоторые же вознегодовали и говорили между собою: к чему сия <mark>трата</mark> мира?	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4abe3f3985c7bbb3e44	9bafcd6c-e97f-4c3f-8ae8-1387b8b1a5ff	00019a3cbe--6117e4abe3f3985c7bbb3e44	192232790a14905b20ad0e41342c9652	APPROVED	+	
от Которого именуется всякое <mark>отечество</mark> на небесах и на земле,	4				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4abe3f3985c7bbb3e44	83041e6b-2d4a-40da-b139-6fc4c7401550	00019a3cbe--6117e4abe3f3985c7bbb3e44	192232790a14905b20ad0e41342c9652	APPROVED	+	
О <mark>смехе</mark> сказал я: „глупость!', а о веселье: „что оно делает?'	5				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4abe3f3985c7bbb3e44	e4fc462a-0534-46ce-b45b-5bc17489b6ee	00019a3cbe--6117e4abe3f3985c7bbb3e44	192232790a14905b20ad0e41342c9652	APPROVED	+	
И видел я в деснице у Сидящего на престоле книгу, написанную внутри и отвне, запечатанную <mark>семью</mark> печатями.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4abe3f3985c7bbb3e44	06d06ff3-db8e-4c91-91d3-3e43370f3638	00019a3cbe--6117e4abe3f3985c7bbb3e44	192232790a14905b20ad0e41342c9652	APPROVED	+	
И встал Давид, и пошел к месту, на котором Саул расположился станом, и увидел Давид <mark>место</mark>, где спал Саул и Авенир, сын Ниров, военачальник его. Саул же спал в шатре, а народ расположился вокруг него.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4abe3f3985c7bbb3e44	a45db0fc-6372-4a2f-bdb8-e45b8a3fda15	00019a3cbe--6117e4abe3f3985c7bbb3e44	192232790a14905b20ad0e41342c9652	APPROVED	+	
потому что многократно был он скован оковами и цепями, но разрывал цепи и разбивал <mark>оковы</mark>, и никто не в силах был укротить его;	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4abe3f3985c7bbb3e44	d5034c63-68f9-41fc-94c7-f91639e53ae4	00019a3cbe--6117e4abe3f3985c7bbb3e44	192232790a14905b20ad0e41342c9652	APPROVED	+	
и выселил весь Иерусалим, и всех князей, и все храброе войско, – десять тысяч было переселенных, – и всех плотников и <mark>кузнецов</mark>; никого не осталось, кроме бедного народа земли.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4abe3f3985c7bbb3e44	a6560da7-9ce2-43da-98dd-d07c427c7046	00019a3cbe--6117e4abe3f3985c7bbb3e44	192232790a14905b20ad0e41342c9652	APPROVED	+	
(75:3) И было в Салиме жилище Его и <mark>пребывание</mark> Его на Сионе.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4abe3f3985c7bbb3e44	0a34def2-720a-4b17-ab20-2470faee72ca	00019a3cbe--6117e4abe3f3985c7bbb3e44	192232790a14905b20ad0e41342c9652	APPROVED	+	
Была у Иерахмеила и другая <mark>жена</mark>, имя ее Афара; она мать Онама.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4abe3f3985c7bbb3e44	caeb9224-8072-4a82-8c37-3fb7ba662fb8	00019a3cbe--6117e4abe3f3985c7bbb3e44	192232790a14905b20ad0e41342c9652	APPROVED	+	
											
у нас такие же тела, какие тела у братьев наших, и сыновья наши такие же, как их сыновья; а вот, мы должны отдавать сыновей наших и дочерей наших в рабы, и некоторые из дочерей наших уже находятся в порабощении. Нет никаких <mark>средств</mark> для выкупа в руках наших; и поля наши и виноградники наши у других.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae57	31b9c5f1-ee9a-492e-8c6e-ddae10108cc5	00019a3cbe--6117e4ac3395aa5328c5ae57	b673147eda05438e3ea643a3c2da24a1	APPROVED	+	
Тогда Иеремия сказал Седекии: так говорит Господь Бог Саваоф, Бог Израилев: если ты выйдешь к князьям царя Вавилонского, то жива будет душа твоя, и этот <mark>город</mark> не будет сожжен огнем, и ты будешь жив, и дом твой;	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae57	fe654de5-7c93-4e13-bb24-9483f918cf1d	00019a3cbe--6117e4ac3395aa5328c5ae57	b673147eda05438e3ea643a3c2da24a1	APPROVED	+	
Для глупого преступное деяние как бы забава, а <mark>человеку</mark> разумному свойственна мудрость.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae57	a12ec833-7229-4fe3-9ffd-3d1645cc5d38	00019a3cbe--6117e4ac3395aa5328c5ae57	b673147eda05438e3ea643a3c2da24a1	APPROVED	+	
Он воевал с царем Аммонитян и одолел их, и дали ему Аммонитяне в тот год сто талантов серебра и десять тысяч коров пшеницы и ячменя десять тысяч. Это давали ему Аммонитяне и на другой <mark>год</mark>, и на третий.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae57	397d77b8-7785-4ae6-973a-b9026f916827	00019a3cbe--6117e4ac3395aa5328c5ae57	b673147eda05438e3ea643a3c2da24a1	APPROVED	+	
да и близкие к ним, даже до колена Иссахарова, Завулонова и Неффалимова, привозили все съестное на ослах, и верблюдах, и мулах, и волах: муку, смоквы, и <mark>изюм</mark>, и вино, и елей, и крупного и мелкого скота множество, так как радость была для Израиля.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae57	5de4123f-9923-4380-a38f-ee2d19390295	00019a3cbe--6117e4ac3395aa5328c5ae57	b673147eda05438e3ea643a3c2da24a1	APPROVED	+	
Притчи Соломона. Сын мудрый радует отца, а сын глупый – <mark>огорчение</mark> для его матери.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae57	684e50bf-056e-4cd0-9dd8-15b0e77e897e	00019a3cbe--6117e4ac3395aa5328c5ae57	b673147eda05438e3ea643a3c2da24a1	APPROVED	+	
а для <mark>покупки</mark> пищи мы принесли другое серебро в руках наших, мы незнаем, кто положил серебро наше в мешки наши.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae57	f63f6063-0690-45e5-9f9e-4ba05bf0dbd2	00019a3cbe--6117e4ac3395aa5328c5ae57	b673147eda05438e3ea643a3c2da24a1	APPROVED	+	
При <mark>окончании</mark> же поприща своего, Иоанн говорил: за кого почитаете вы меня? я не тот; но вот, идет за мною, у Которого я недостоин развязать обувь на ногах.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae57	63b5fd7f-0b3c-4033-80cc-eb883c4834cf	00019a3cbe--6117e4ac3395aa5328c5ae57	b673147eda05438e3ea643a3c2da24a1	APPROVED	+	
Все столбы вокруг двора должны быть соединены <mark>связями</mark> из серебра; крючки у них из серебра, а подножия к ним из меди.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae57	aa741648-0b31-47b5-aa9c-9fdda40b8a15	00019a3cbe--6117e4ac3395aa5328c5ae57	b673147eda05438e3ea643a3c2da24a1	APPROVED	+	
пусть он живет в этом городе, доколе не предстанет пред общество на суд, доколе не умрет великий священник, который будет в те дни. А потом пусть возвратится убийца и пойдет в <mark>город</mark> свой и в дом свой, в город, из которого он убежал.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae57	e7288510-20af-4043-969d-7baf98a05c60	00019a3cbe--6117e4ac3395aa5328c5ae57	b673147eda05438e3ea643a3c2da24a1	APPROVED	+	
											
Итак бодрствуйте, потому что не знаете, в который <mark>час</mark> Господь ваш приидет.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae65	a9b26a12-6fc8-423e-8abc-816dcb0fc074	00019a3cbe--6117e4ac3395aa5328c5ae65	4b8d341aa4d6a5f51ed44b489013dd04	APPROVED	+	
Придя в дом свой, взял нож и, взяв наложницу свою, разрезал ее по членам ее на двенадцать <mark>частей</mark> и послал во все пределы Израилевы.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae65	3d94c29a-73b6-4305-a729-0e21529b6938	00019a3cbe--6117e4ac3395aa5328c5ae65	4b8d341aa4d6a5f51ed44b489013dd04	APPROVED	+	
Недостоин я всех милостей и всех благодеяний, которые Ты сотворил рабу Твоему, ибо я с <mark>посохом</mark> моим перешел этот Иордан, а теперь у меня два стана.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae65	6e1a1767-bdb3-4c5e-85ad-1e2c64266353	00019a3cbe--6117e4ac3395aa5328c5ae65	4b8d341aa4d6a5f51ed44b489013dd04	APPROVED	+	
жизнь и милость даровал мне, и <mark>попечение</mark> Твое хранило дух мой?	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae65	c32fb93b-41ec-4b7f-9f07-e7129d89432d	00019a3cbe--6117e4ac3395aa5328c5ae65	4b8d341aa4d6a5f51ed44b489013dd04	APPROVED	+	
Чрез рабов твоих ты порицал Господа и сказал: „со множеством колесниц моих я взошел на высоту гор, на ребра Ливана, и срубил рослые кедры его, отличные кипарисы его, и пришел на самую вершину его, в <mark>рощу</mark> сада его;	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae65	4caddd30-c7e7-4500-80f3-2b64b00bb67c	00019a3cbe--6117e4ac3395aa5328c5ae65	4b8d341aa4d6a5f51ed44b489013dd04	APPROVED	+	
И на всех стенах храма кругом сделал резные изображения херувимов и пальмовых дерев и распускающихся <mark>цветов</mark>, внутри и вне.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae65	33d233ba-f4f7-4b3e-814e-4acadbb893c8	00019a3cbe--6117e4ac3395aa5328c5ae65	4b8d341aa4d6a5f51ed44b489013dd04	APPROVED	+	
И остаток дерев леса его так будет малочислен, что дитя в <mark>состоянии</mark> будет сделать опись.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae65	7b532ec0-eb90-4120-863a-e5295a673fb3	00019a3cbe--6117e4ac3395aa5328c5ae65	4b8d341aa4d6a5f51ed44b489013dd04	APPROVED	+	
Когда дерутся между собою мужчины, и жена одного подойдет, чтобы отнять мужа своего из <mark>рук</mark> бьющего его, и протянув руку свою, схватит его за срамный уд,	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae65	e5c2acaf-bf45-486f-a388-21684e11f9dc	00019a3cbe--6117e4ac3395aa5328c5ae65	4b8d341aa4d6a5f51ed44b489013dd04	APPROVED	+	
Старые ворота чинили Иоиада, сын Пасеаха, и Мешуллам, сын Бесодии: они покрыли их и вставили двери их, и замки их и <mark>засовы</mark> их.	5				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae65	0586f54f-5404-47c7-9866-be300cbdac6d	00019a3cbe--6117e4ac3395aa5328c5ae65	4b8d341aa4d6a5f51ed44b489013dd04	APPROVED	+	
И <mark>крюки</mark> в одну ладонь приделаны были к стенам здания кругом, а на столах клали жертвенное мясо.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac3395aa5328c5ae65	b3a55fba-8564-4147-ae85-e31a38fd6780	00019a3cbe--6117e4ac3395aa5328c5ae65	4b8d341aa4d6a5f51ed44b489013dd04	APPROVED	+	
											
Со смертью человека нечестивого исчезает надежда, и <mark>ожидание</mark> беззаконных погибает.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac90c4320aff8956a0	79db80f2-45df-4ad9-b2b8-6565cd81be16	00019a3cbe--6117e4ac90c4320aff8956a0	a2ea9b22969b47c92838997b097991ef	APPROVED	+	
И сделал десять <mark>столов</mark> и поставил в храме, пять по правую сторону и пять по левую, и сделал сто золотых чаш.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac90c4320aff8956a0	79c7b704-bcf9-4781-b2f5-62fe8a5fd2d0	00019a3cbe--6117e4ac90c4320aff8956a0	a2ea9b22969b47c92838997b097991ef	APPROVED	+	
Но, как написано: не видел того <mark>глаз</mark>, не слышало ухо, и не приходило то на сердце человеку, что приготовил Бог любящим Его.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac90c4320aff8956a0	e358fb7e-2025-4edc-b618-62b5bccf3ca2	00019a3cbe--6117e4ac90c4320aff8956a0	a2ea9b22969b47c92838997b097991ef	APPROVED	+	
(18:1) Начальнику хора. Псалом Давида.(18-2) Небеса проповедуют славу Божию, и о делах рук Его вещает <mark>твердь</mark>.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac90c4320aff8956a0	3f6810ea-8fed-4e24-aa1a-2ba7d6a355a0	00019a3cbe--6117e4ac90c4320aff8956a0	a2ea9b22969b47c92838997b097991ef	APPROVED	+	
И вышел Аод в <mark>преддверие</mark>, и затворил за собою двери горницы, и замкнул.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac90c4320aff8956a0	a48013d2-930d-4902-ad92-8bc42b981196	00019a3cbe--6117e4ac90c4320aff8956a0	a2ea9b22969b47c92838997b097991ef	APPROVED	+	
От основания, что в земле, до нижнего выступа два локтя, а шириною он в один локоть; от малого выступа до большого выступа четыре локтя, а <mark>ширина</mark> его – в один локоть.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac90c4320aff8956a0	c38afdf4-f9a9-4357-827a-4aa3eafdb256	00019a3cbe--6117e4ac90c4320aff8956a0	a2ea9b22969b47c92838997b097991ef	APPROVED	+	
детей их, оставшихся после них на земле, которых сыны Израилевы не могли истребить, Соломон сделал оброчными <mark>работниками</mark> до сего дня.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac90c4320aff8956a0	1ca32f8f-7be1-4dc2-818b-30573e420102	00019a3cbe--6117e4ac90c4320aff8956a0	a2ea9b22969b47c92838997b097991ef	APPROVED	+	
Они торговали с тобою драгоценными одеждами, шелковыми и узорчатыми материями, которые они привозили на твои <mark>рынки</mark> в дорогих ящиках, сделанных из кедра и хорошо упакованных.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac90c4320aff8956a0	be8c4287-8b2e-4190-9295-a5553c624f1f	00019a3cbe--6117e4ac90c4320aff8956a0	a2ea9b22969b47c92838997b097991ef	APPROVED	+	
Вы - свет <mark>мира</mark>. Не может укрыться город, стоящий на верху горы.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac90c4320aff8956a0	3facbb9b-ab4f-4e0c-ac43-dce98850bd43	00019a3cbe--6117e4ac90c4320aff8956a0	a2ea9b22969b47c92838997b097991ef	APPROVED	+	
увидел также и бедную вдову, положившую туда две <mark>лепты</mark>,	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ac90c4320aff8956a0	cabf682d-dd2a-47c0-9d4f-cde4d560eb7d	00019a3cbe--6117e4ac90c4320aff8956a0	a2ea9b22969b47c92838997b097991ef	APPROVED	+	
											
Подобия <mark>огурцов</mark> под краями его окружали его по десяти на локоть, окружали море со всех сторон в два ряда; подобия огурцов были вылиты с ним одним литьем.	4				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4acc9d3cd49f3da9ca6	995a7c16-0442-4d45-8158-516ce55cc8b6	00019a3cbe--6117e4acc9d3cd49f3da9ca6	63a633c87184c377267a7d725b90c5fc	APPROVED	+	
Так сказал Господь, Господь Саваоф: ступай, пойди к этому царедворцу, к Севне, начальнику <mark>дворца</mark> и скажи ему :	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4acc9d3cd49f3da9ca6	6eeb736d-3a3d-4f4e-9629-0240c4f4e521	00019a3cbe--6117e4acc9d3cd49f3da9ca6	63a633c87184c377267a7d725b90c5fc	APPROVED	+	
(119:2) Господи! избавь душу мою от уст лживых, от <mark>языка</mark> лукавого.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4acc9d3cd49f3da9ca6	26c35bd2-5029-429b-a5f1-919bb0967763	00019a3cbe--6117e4acc9d3cd49f3da9ca6	63a633c87184c377267a7d725b90c5fc	APPROVED	+	
И в длине здания перед площадью на задней <mark>стороне</mark> ее с боковыми комнатами его по ту и другую сторону он намерил сто локтей, со внутренностью храма и притворами двора.	4				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4acc9d3cd49f3da9ca6	3d1deffb-9d7b-44e9-a008-40956b9b221f	00019a3cbe--6117e4acc9d3cd49f3da9ca6	63a633c87184c377267a7d725b90c5fc	APPROVED	+	
(4:34) Ныне я, Навуходоносор, славлю, превозношу и величаю Царя Небесного, Которого все <mark>дела</mark> истинны и пути праведны, и Который силен смирить ходящих гордо.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4acc9d3cd49f3da9ca6	82f5995a-5f7d-4afa-aaee-11b0dfb15636	00019a3cbe--6117e4acc9d3cd49f3da9ca6	63a633c87184c377267a7d725b90c5fc	APPROVED	+	
И сказал Гедеон: за это, когда предаст Господь Зевея и <mark>Салмана</mark> вруки мои, я растерзаю тело ваше терновником пустынным и молотильными зубчатыми досками.	4				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4acc9d3cd49f3da9ca6	4f355ae5-74c3-4b56-ad9a-87f0909f26fd	00019a3cbe--6117e4acc9d3cd49f3da9ca6	63a633c87184c377267a7d725b90c5fc	APPROVED	+	
Что возмущенный источник и поврежденный <mark>родник</mark>, то праведник, падающий пред нечестивым.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4acc9d3cd49f3da9ca6	29f26918-a0f6-4d88-ab48-d8d0496bb0f5	00019a3cbe--6117e4acc9d3cd49f3da9ca6	63a633c87184c377267a7d725b90c5fc	APPROVED	+	
(144:17) Праведен Господь во всех путях Своих и <mark>благ</mark> во всех делах Своих.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4acc9d3cd49f3da9ca6	bb76632e-2bb2-4420-a22b-4e8160ecbe98	00019a3cbe--6117e4acc9d3cd49f3da9ca6	63a633c87184c377267a7d725b90c5fc	APPROVED	+	
Так сделал он столбы и два ряда гранатовых <mark>яблок</mark> вокруг сетки, чтобы покрыть венцы, которые на верху столбов; то же сделал и для другого венца.	4				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4acc9d3cd49f3da9ca6	d0cda68f-e141-464d-a89f-3238cded5902	00019a3cbe--6117e4acc9d3cd49f3da9ca6	63a633c87184c377267a7d725b90c5fc	APPROVED	+	
но Ты, по великому милосердию Твоему, не оставлял их в пустыне; столп облачный не отходил от них днем, чтобы вести их по пути, и столп огненный – ночью, чтобы светить им на <mark>пути</mark>, по которому им идти.	5				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4acc9d3cd49f3da9ca6	284d9cec-55e7-41f3-bf15-1729faf68a10	00019a3cbe--6117e4acc9d3cd49f3da9ca6	63a633c87184c377267a7d725b90c5fc	APPROVED	+	
											
Сделай к нему <mark>горшки</mark> для высыпания в них пепла, и лопатки, и чаши, и вилки, и угольницы; все принадлежности сделай из меди.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad3395aa5328c5ae77	dcedd4fc-478f-4c95-ada2-b8ebfa028a1b	00019a3cbe--6117e4ad3395aa5328c5ae77	d38dc2eb18bd9869609c50a6da7d25cf	APPROVED	+	
если же хозяин его был при нем, то не должен платить; если он взят был в наймы за деньги,то пусть и пойдет за ту <mark>цену</mark>.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad3395aa5328c5ae77	ebeda81e-8c8c-45a4-8de0-614360ad4f7c	00019a3cbe--6117e4ad3395aa5328c5ae77	d38dc2eb18bd9869609c50a6da7d25cf	APPROVED	+	
итак пусть господин мой, царь, не тревожится <mark>мыслью</mark> о том, будто умерли все царские сыновья: умер один только Амнон.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad3395aa5328c5ae77	c4a0388b-b5e5-4100-bb34-08a1bdf77408	00019a3cbe--6117e4ad3395aa5328c5ae77	d38dc2eb18bd9869609c50a6da7d25cf	APPROVED	+	
И многие из спящих в прахе земли пробудятся, одни для <mark>жизни</mark> вечной, другие на вечное поругание и посрамление.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad3395aa5328c5ae77	ba1fb9a7-0103-4801-8a2f-83d248d5b939	00019a3cbe--6117e4ad3395aa5328c5ae77	d38dc2eb18bd9869609c50a6da7d25cf	APPROVED	+	
